"lon","lat"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
13.983,55.375
13.938,55.386
13.902,55.401
13.875,55.401
13.83,55.386
13.74,55.381
13.695,55.391
13.641,55.381
13.615,55.37
13.588,55.355
13.507,55.345
13.381,55.314
13.291,55.309
13.156,55.335
13.048,55.34
13.003,55.345
12.905,55.355
12.824,55.36
12.815,55.37
12.842,55.391
12.878,55.396
12.914,55.386
12.932,55.416
12.949,55.421
12.914,55.457
12.896,55.493
12.905,55.538
12.977,55.584
13.021,55.62
13.039,55.635
13.021,55.66
12.949,55.706
12.914,55.721
12.905,55.797
12.878,55.817
12.86,55.822
12.815,55.832
12.797,55.847
12.779,55.888
12.734,55.943
12.662,55.983
12.635,56.044
12.599,56.079
12.554,56.109
12.491,56.204
12.464,56.229
12.473,56.254
12.572,56.219
12.662,56.204
12.734,56.184
12.761,56.189
12.797,56.219
12.797,56.239
12.77,56.259
12.743,56.294
12.707,56.319
12.644,56.334
12.599,56.363
12.599,56.393
12.608,56.398
12.68,56.428
12.743,56.428
12.851,56.403
12.878,56.418
12.914,56.458
12.914,56.503
12.949,56.513
12.941,56.537
12.878,56.612
12.842,56.636
12.779,56.621
12.761,56.612
12.734,56.616
12.716,56.626
12.707,56.636
12.662,56.661
12.662,56.681
12.617,56.715
12.581,56.784
12.527,56.828
12.5,56.858
12.5,56.868
12.374,56.892
12.338,56.912
12.329,56.946
12.329,57.005
12.267,57.059
12.222,57.093
12.222,57.152
12.177,57.171
12.168,57.176
12.168,57.186
12.186,57.195
12.186,57.2
12.177,57.2
12.105,57.229
12.123,57.244
12.168,57.268
12.168,57.293
12.15,57.317
12.132,57.322
12.078,57.331
12.087,57.341
12.123,57.365
12.123,57.404
12.105,57.428
12.078,57.438
12.015,57.39
11.979,57.336
11.961,57.341
11.952,57.346
11.916,57.346
11.907,57.419
11.916,57.457
11.916,57.491
11.898,57.51
11.898,57.573
11.889,57.607
11.853,57.621
11.844,57.664
11.799,57.674
11.718,57.669
11.7,57.679
11.7,57.703
11.727,57.727
11.772,57.736
11.808,57.761
11.808,57.765
11.772,57.765
11.7,57.785
11.682,57.804
11.682,57.837
11.7,57.861
11.754,57.871
11.772,57.88
11.772,57.894
11.745,57.918
11.745,57.937
11.79,57.952
11.808,57.99
11.808,58.033
11.808,58.047
11.835,58.075
11.835,58.094
11.835,58.099
11.835,58.118
11.844,58.166
11.889,58.18
11.898,58.199
11.862,58.213
11.844,58.256
11.826,58.284
11.871,58.307
11.88,58.326
11.88,58.331
11.844,58.322
11.781,58.326
11.7,58.317
11.7,58.293
11.646,58.279
11.628,58.26
11.611,58.251
11.566,58.246
11.539,58.227
11.494,58.232
11.494,58.241
11.521,58.26
11.53,58.284
11.494,58.274
11.467,58.26
11.413,58.26
11.413,58.293
11.404,58.307
11.449,58.326
11.449,58.355
11.44,58.359
11.404,58.35
11.359,58.331
11.35,58.331
11.35,58.35
11.413,58.402
11.422,58.421
11.395,58.421
11.305,58.35
11.26,58.35
11.233,58.341
11.215,58.345
11.215,58.373
11.206,58.378
11.206,58.402
11.224,58.416
11.269,58.416
11.287,58.425
11.305,58.468
11.251,58.486
11.233,58.552
11.26,58.562
11.251,58.59
11.26,58.622
11.242,58.664
11.206,58.678
11.197,58.702
11.161,58.716
11.161,58.734
11.17,58.739
11.17,58.762
11.197,58.772
11.224,58.804
11.197,58.832
11.179,58.865
11.161,58.879
11.143,58.92
11.116,58.934
11.125,58.953
11.143,58.962
11.143,58.967
11.098,58.99
11.116,59.013
11.143,59.05
11.188,59.064
11.188,59.092
11.143,59.105
11.143,59.119
11.152,59.119
11.179,59.142
11.17,59.156
11.143,59.165
11.125,59.165
11.125,59.152
11.08,59.142
11.071,59.129
11.026,59.119
11.008,59.129
11.008,59.152
10.99,59.161
10.937,59.165
10.928,59.156
10.928,59.119
10.91,59.115
10.892,59.115
10.874,59.133
10.865,59.161
10.802,59.161
10.793,59.175
10.721,59.207
10.721,59.248
10.739,59.276
10.775,59.294
10.775,59.299
10.739,59.308
10.712,59.322
10.676,59.313
10.649,59.317
10.631,59.395
10.622,59.4
10.55,59.404
10.559,59.427
10.604,59.463
10.622,59.468
10.64,59.454
10.649,59.459
10.667,59.468
10.667,59.514
10.649,59.527
10.631,59.536
10.631,59.627
10.613,59.65
10.604,59.682
10.568,59.727
10.577,59.763
10.622,59.822
10.649,59.822
10.667,59.786
10.676,59.75
10.712,59.727
10.721,59.732
10.721,59.8
10.766,59.84
10.757,59.876
10.757,59.885
10.703,59.899
10.658,59.899
10.613,59.89
10.586,59.899
10.523,59.89
10.478,59.863
10.46,59.822
10.469,59.768
10.469,59.732
10.496,59.718
10.496,59.668
10.559,59.641
10.559,59.618
10.577,59.6
10.577,59.546
10.559,59.523
10.487,59.505
10.442,59.505
10.424,59.514
10.415,59.65
10.406,59.668
10.298,59.714
10.289,59.727
10.254,59.723
10.236,59.709
10.245,59.695
10.289,59.682
10.352,59.655
10.361,59.627
10.361,59.541
10.334,59.523
10.298,59.518
10.245,59.546
10.218,59.546
10.218,59.536
10.263,59.495
10.307,59.454
10.343,59.427
10.415,59.422
10.442,59.409
10.451,59.395
10.424,59.377
10.424,59.345
10.442,59.326
10.487,59.308
10.487,59.29
10.469,59.248
10.406,59.239
10.406,59.211
10.415,59.202
10.424,59.17
10.397,59.156
10.37,59.152
10.352,59.17
10.334,59.188
10.307,59.184
10.289,59.17
10.289,59.138
10.263,59.115
10.272,59.059
10.272,59.041
10.245,59.045
10.218,59.064
10.191,59.059
10.182,59.022
10.155,58.999
10.119,58.99
10.11,58.999
10.137,59.022
10.137,59.027
10.119,59.027
10.047,59.008
10.038,59.008
10.02,58.967
9.984,58.948
9.912,58.944
9.885,58.948
9.84,58.944
9.822,58.953
9.831,58.967
9.84,58.99
9.84,58.999
9.795,59.022
9.795,59.045
9.777,59.055
9.732,59.045
9.714,59.05
9.705,59.069
9.678,59.069
9.66,59.055
9.651,59.05
9.625,59.064
9.625,59.082
9.589,59.105
9.526,59.11
9.508,59.11
9.508,59.101
9.553,59.073
9.562,59.064
9.616,59.027
9.696,59.022
9.714,59.008
9.723,58.999
9.678,58.99
9.669,58.953
9.634,58.944
9.598,58.92
9.472,58.916
9.463,58.907
9.49,58.888
9.463,58.869
9.418,58.869
9.409,58.851
9.292,58.842
9.256,58.828
9.265,58.804
9.301,58.8
9.373,58.818
9.4,58.818
9.418,58.809
9.364,58.758
9.31,58.725
9.256,58.725
9.148,58.725
9.076,58.725
9.049,58.716
9.049,58.702
9.058,58.697
9.166,58.702
9.175,58.683
9.166,58.669
9.166,58.646
9.112,58.622
9.04,58.599
8.968,58.562
8.906,58.501
8.843,58.463
8.834,58.458
8.798,58.458
8.69,58.411
8.681,58.397
8.753,58.397
8.717,58.364
8.672,58.317
8.636,58.307
8.564,58.303
8.528,58.279
8.51,58.241
8.465,58.227
8.42,58.256
8.384,58.246
8.393,58.232
8.348,58.218
8.339,58.203
8.366,58.18
8.357,58.166
8.339,58.161
8.304,58.18
8.241,58.175
8.232,58.156
8.25,58.151
8.214,58.099
8.205,58.094
8.169,58.128
8.151,58.123
8.133,58.094
8.115,58.08
8.088,58.08
8.052,58.094
8.052,58.132
8.052,58.17
8.007,58.175
7.989,58.161
7.989,58.128
7.971,58.113
7.98,58.085
7.998,58.037
7.98,58.033
7.926,58.071
7.89,58.061
7.89,58.047
7.8,58.033
7.737,58.033
7.692,58.061
7.665,58.052
7.674,58.014
7.665,57.99
7.629,57.976
7.531,57.976
7.486,57.99
7.441,57.99
7.405,57.985
7.369,57.985
7.333,57.99
7.243,57.999
7.162,58.014
7.09,57.995
7.081,57.966
7.072,57.961
7.045,57.957
7.045,57.976
7.063,58.009
7.108,58.033
7.108,58.047
7.063,58.037
7,58.009
6.982,58.009
6.982,58.023
7.027,58.056
7.027,58.071
6.982,58.056
6.938,58.028
6.929,58.033
6.929,58.052
6.884,58.052
6.848,58.061
6.848,58.075
6.875,58.09
6.902,58.085
6.956,58.085
7.027,58.109
7.036,58.123
6.911,58.109
6.83,58.151
6.794,58.147
6.794,58.142
6.839,58.104
6.812,58.085
6.785,58.085
6.776,58.066
6.803,58.052
6.794,58.033
6.713,58.047
6.659,58.047
6.623,58.042
6.614,58.047
6.614,58.061
6.56,58.085
6.56,58.094
6.587,58.109
6.596,58.132
6.614,58.151
6.659,58.156
6.686,58.18
6.803,58.232
6.812,58.246
6.794,58.246
6.74,58.237
6.704,58.227
6.659,58.241
6.659,58.26
6.641,58.27
6.632,58.265
6.623,58.246
6.614,58.237
6.569,58.232
6.443,58.246
6.434,58.251
6.389,58.256
6.335,58.27
6.282,58.298
6.192,58.307
6.093,58.336
6.003,58.378
6.012,58.397
6.021,58.406
5.976,58.435
5.976,58.444
5.958,58.444
5.877,58.458
5.778,58.482
5.769,58.496
5.67,58.529
5.608,58.58
5.59,58.599
5.536,58.641
5.527,58.678
5.491,58.702
5.482,58.725
5.482,58.753
5.527,58.781
5.518,58.809
5.572,58.855
5.572,58.874
5.563,58.883
5.563,58.92
5.554,58.925
5.545,58.944
5.563,58.962
5.545,58.971
5.554,59.004
5.581,59.013
5.617,58.995
5.661,58.976
5.751,58.967
5.751,58.953
5.733,58.925
5.724,58.874
5.742,58.874
5.76,58.888
5.805,58.911
5.832,58.934
5.859,58.944
5.967,58.925
5.985,58.911
5.949,58.902
5.949,58.888
5.994,58.879
6.057,58.874
6.075,58.86
6.111,58.851
6.156,58.828
6.228,58.828
6.237,58.832
6.201,58.842
6.102,58.869
6.066,58.907
6.039,58.911
5.976,58.944
5.985,58.967
6.039,58.981
6.021,58.999
5.922,59.013
5.904,59.027
5.886,59.05
5.877,59.064
5.931,59.087
6.012,59.092
6.102,59.115
6.156,59.129
6.156,59.133
6.129,59.142
6.039,59.119
5.994,59.124
6.003,59.138
6.048,59.152
6.201,59.225
6.282,59.248
6.344,59.276
6.398,59.29
6.488,59.299
6.506,59.308
6.488,59.313
6.443,59.313
6.389,59.308
6.192,59.253
6.147,59.248
6.111,59.262
6.111,59.276
6.138,59.29
6.228,59.294
6.246,59.303
6.192,59.331
6.174,59.326
6.138,59.313
6.111,59.308
6.084,59.317
6.066,59.313
6.039,59.308
6.021,59.317
6.021,59.335
6.057,59.358
6.156,59.39
6.183,59.409
6.156,59.413
6.102,59.404
5.976,59.354
5.94,59.354
5.931,59.358
5.913,59.4
5.913,59.422
6.021,59.422
6.129,59.45
6.129,59.468
5.94,59.454
5.886,59.468
5.841,59.514
5.832,59.518
5.814,59.514
5.814,59.495
5.832,59.486
5.832,59.445
5.814,59.436
5.751,59.441
5.733,59.441
5.67,59.409
5.661,59.39
5.679,59.386
5.706,59.39
5.787,59.413
5.814,59.413
5.841,59.4
5.868,59.367
5.859,59.335
5.859,59.331
5.733,59.317
5.688,59.285
5.635,59.267
5.635,59.299
5.661,59.317
5.652,59.335
5.635,59.354
5.635,59.381
5.608,59.381
5.581,59.377
5.59,59.322
5.59,59.299
5.563,59.28
5.563,59.267
5.536,59.253
5.473,59.253
5.437,59.276
5.401,59.285
5.383,59.308
5.383,59.367
5.374,59.377
5.365,59.377
5.347,59.367
5.329,59.349
5.293,59.377
5.257,59.422
5.23,59.445
5.221,59.482
5.248,59.495
5.23,59.505
5.239,59.532
5.275,59.559
5.311,59.609
5.338,59.618
5.383,59.618
5.437,59.591
5.455,59.596
5.455,59.605
5.41,59.636
5.41,59.655
5.464,59.682
5.482,59.695
5.527,59.695
5.527,59.664
5.518,59.65
5.518,59.573
5.518,59.55
5.5,59.536
5.482,59.527
5.482,59.518
5.464,59.514
5.437,59.509
5.455,59.491
5.5,59.495
5.536,59.518
5.554,59.568
5.554,59.591
5.545,59.614
5.563,59.646
5.599,59.655
5.626,59.641
5.733,59.632
5.742,59.582
5.76,59.582
5.778,59.596
5.787,59.614
5.823,59.618
5.877,59.627
5.895,59.641
5.877,59.646
5.769,59.65
5.769,59.668
5.796,59.682
5.832,59.705
5.877,59.709
5.904,59.718
5.949,59.705
6.066,59.714
6.111,59.736
6.201,59.786
6.264,59.804
6.29,59.822
6.29,59.831
6.174,59.809
6.147,59.795
6.147,59.777
6.075,59.754
6.048,59.736
6.003,59.741
5.949,59.754
5.958,59.777
5.967,59.786
5.967,59.813
5.949,59.822
5.931,59.818
5.922,59.786
5.859,59.754
5.832,59.754
5.76,59.795
5.661,59.8
5.661,59.822
5.715,59.845
5.742,59.881
5.805,59.903
5.967,59.935
5.976,59.948
5.976,59.984
5.985,59.993
6.03,60.034
6.039,60.043
6.057,60.056
6.129,60.074
6.246,60.079
6.255,60.088
6.246,60.11
6.237,60.119
6.174,60.097
6.129,60.097
6.111,60.106
6.111,60.11
6.084,60.132
6.066,60.141
6.075,60.164
6.12,60.186
6.147,60.186
6.21,60.231
6.219,60.257
6.29,60.28
6.317,60.302
6.326,60.333
6.425,60.351
6.506,60.382
6.551,60.4
6.614,60.382
6.641,60.373
6.641,60.342
6.578,60.302
6.578,60.244
6.569,60.231
6.569,60.186
6.533,60.159
6.524,60.128
6.506,60.11
6.524,60.088
6.524,60.047
6.533,60.043
6.551,60.043
6.569,60.056
6.569,60.097
6.578,60.137
6.605,60.168
6.614,60.235
6.641,60.275
6.659,60.315
6.695,60.364
6.713,60.364
6.713,60.378
6.749,60.4
6.803,60.44
6.866,60.44
6.929,60.44
6.982,60.457
7.009,60.453
7.063,60.453
7.081,60.471
7.027,60.471
7,60.475
6.947,60.471
6.947,60.484
6.982,60.524
6.982,60.546
6.947,60.533
6.893,60.493
6.884,60.48
6.839,60.466
6.776,60.453
6.686,60.409
6.659,60.417
6.659,60.435
6.704,60.466
6.704,60.484
6.659,60.475
6.623,60.449
6.623,60.444
6.596,60.431
6.47,60.409
6.335,60.373
6.299,60.378
6.264,60.395
6.237,60.431
6.21,60.44
6.201,60.44
6.201,60.409
6.237,60.364
6.219,60.355
6.156,60.351
6.138,60.346
6.147,60.333
6.192,60.315
6.192,60.302
6.156,60.284
6.147,60.249
6.102,60.222
6.039,60.231
5.994,60.226
5.976,60.191
5.958,60.164
5.949,60.146
5.904,60.123
5.886,60.11
5.886,60.043
5.904,60.011
5.886,59.993
5.859,59.971
5.832,59.953
5.805,59.953
5.796,59.962
5.751,59.962
5.733,59.98
5.733,59.993
5.724,59.989
5.715,60.02
5.805,60.02
5.814,60.02
5.805,60.043
5.742,60.052
5.715,60.065
5.724,60.079
5.751,60.097
5.724,60.114
5.724,60.155
5.679,60.155
5.661,60.128
5.635,60.119
5.599,60.123
5.599,60.141
5.608,60.173
5.679,60.199
5.742,60.208
5.733,60.217
5.635,60.208
5.617,60.213
5.617,60.226
5.652,60.257
5.67,60.311
5.742,60.333
5.742,60.364
5.724,60.369
5.697,60.364
5.67,60.346
5.617,60.333
5.599,60.284
5.572,60.253
5.545,60.235
5.536,60.199
5.491,60.168
5.482,60.15
5.455,60.141
5.428,60.11
5.392,60.123
5.374,60.146
5.32,60.177
5.347,60.199
5.32,60.199
5.275,60.182
5.248,60.186
5.248,60.199
5.293,60.222
5.293,60.24
5.257,60.235
5.23,60.222
5.212,60.231
5.194,60.253
5.203,60.271
5.23,60.289
5.23,60.302
5.212,60.311
5.185,60.311
5.185,60.346
5.239,60.364
5.32,60.378
5.338,60.391
5.338,60.395
5.32,60.404
5.302,60.4
5.293,60.386
5.275,60.395
5.257,60.462
5.284,60.484
5.32,60.488
5.401,60.431
5.41,60.422
5.455,60.4
5.572,60.391
5.617,60.395
5.661,60.413
5.724,60.417
5.733,60.422
5.724,60.444
5.724,60.511
5.742,60.555
5.742,60.572
5.742,60.674
5.688,60.687
5.679,60.718
5.652,60.713
5.563,60.665
5.554,60.612
5.536,60.603
5.482,60.599
5.464,60.586
5.383,60.572
5.302,60.528
5.257,60.528
5.221,60.555
5.203,60.586
5.113,60.63
5.113,60.643
5.158,60.639
5.212,60.625
5.212,60.643
5.149,60.669
5.158,60.683
5.167,60.687
5.158,60.7
5.059,60.727
5.05,60.749
5.023,60.757
5.014,60.753
5.014,60.757
5.014,60.762
4.969,60.775
4.978,60.788
5.005,60.784
5.05,60.77
5.077,60.757
5.23,60.718
5.32,60.687
5.338,60.683
5.338,60.647
5.41,60.621
5.428,60.625
5.428,60.639
5.473,60.634
5.473,60.647
5.446,60.669
5.41,60.683
5.392,60.709
5.365,60.722
5.275,60.731
5.257,60.735
5.266,60.753
5.347,60.788
5.365,60.814
5.437,60.841
5.482,60.845
5.509,60.845
5.5,60.858
5.428,60.858
5.356,60.845
5.338,60.832
5.32,60.806
5.302,60.797
5.248,60.801
5.212,60.806
5.113,60.801
5.077,60.814
5.068,60.836
5.05,60.911
5.032,60.919
5.041,60.937
5.113,60.928
5.167,60.932
5.221,60.945
5.203,60.959
5.185,60.967
5.122,60.95
5.059,60.954
5.032,60.963
5.023,61.006
5.041,61.037
5.113,61.05
5.302,61.059
5.32,61.05
5.329,61.028
5.428,61.011
5.464,61.006
5.482,61.02
5.491,61.033
5.581,61.054
5.635,61.076
5.661,61.085
5.733,61.085
5.796,61.102
5.814,61.089
5.796,61.063
5.814,61.05
5.832,61.063
5.859,61.085
5.895,61.102
5.949,61.111
6.03,61.085
6.075,61.089
6.12,61.098
6.165,61.093
6.29,61.072
6.38,61.054
6.38,61.041
6.335,61.015
6.335,61.002
6.371,60.998
6.389,61.011
6.407,61.028
6.461,61.063
6.542,61.076
6.569,61.093
6.614,61.137
6.659,61.15
6.83,61.119
6.839,61.076
6.893,61.063
6.929,61.05
6.947,61.054
6.982,61.059
7,61.041
7,60.998
7,60.976
6.947,60.945
6.866,60.915
6.857,60.906
6.875,60.897
6.884,60.897
6.911,60.897
6.938,60.906
7.018,60.941
7.036,60.945
7.108,60.911
7.117,60.867
7.126,60.867
7.171,60.889
7.162,60.924
7.09,60.963
7.045,60.985
7.027,61.033
7.027,61.076
7.072,61.089
7.207,61.106
7.252,61.124
7.297,61.119
7.405,61.098
7.423,61.106
7.414,61.115
7.396,61.124
7.396,61.141
7.423,61.15
7.513,61.172
7.629,61.176
7.647,61.193
7.665,61.202
7.665,61.215
7.638,61.215
7.62,61.202
7.513,61.198
7.432,61.18
7.405,61.18
7.378,61.185
7.36,61.202
7.36,61.241
7.333,61.254
7.333,61.271
7.369,61.293
7.378,61.344
7.396,61.362
7.468,61.4
7.513,61.426
7.558,61.456
7.558,61.469
7.45,61.43
7.387,61.387
7.36,61.375
7.306,61.37
7.306,61.362
7.315,61.353
7.315,61.327
7.27,61.293
7.27,61.271
7.297,61.254
7.297,61.215
7.333,61.185
7.342,61.159
7.324,61.15
7.297,61.146
7.252,61.159
7.207,61.159
7.108,61.128
7.045,61.119
6.974,61.102
6.938,61.098
6.92,61.106
6.92,61.119
6.956,61.128
7.009,61.146
7.045,61.167
7.144,61.185
7.144,61.228
7.135,61.237
7.108,61.232
6.956,61.154
6.893,61.141
6.875,61.15
6.839,61.163
6.758,61.163
6.713,61.172
6.623,61.193
6.578,61.206
6.578,61.215
6.641,61.245
6.659,61.262
6.677,61.301
6.749,61.336
6.749,61.375
6.731,61.383
6.713,61.379
6.704,61.349
6.641,61.301
6.623,61.271
6.596,61.249
6.569,61.245
6.533,61.258
6.524,61.249
6.524,61.237
6.524,61.215
6.515,61.167
6.533,61.132
6.506,61.124
6.479,61.106
6.434,61.102
6.38,61.089
6.335,61.102
6.264,61.119
6.201,61.146
6.174,61.141
6.147,61.141
6.084,61.137
6.021,61.137
6.021,61.141
6.066,61.163
6.066,61.185
6.021,61.18
5.922,61.141
5.859,61.141
5.796,61.146
5.724,61.141
5.697,61.119
5.652,61.119
5.608,61.115
5.554,61.085
5.446,61.067
5.401,61.054
5.365,61.063
5.356,61.076
5.338,61.098
5.23,61.098
5.167,61.124
5.077,61.15
5.077,61.163
5.095,61.172
5.131,61.176
5.221,61.154
5.266,61.15
5.284,61.163
5.275,61.176
5.194,61.193
5.059,61.206
5.023,61.224
4.969,61.228
4.96,61.237
4.952,61.254
5.005,61.271
5.149,61.28
5.221,61.31
5.329,61.323
5.365,61.336
5.347,61.349
5.23,61.336
5.167,61.319
5.14,61.31
5.122,61.319
5.095,61.357
5.095,61.387
5.077,61.396
5.014,61.392
4.978,61.387
4.969,61.4
5.023,61.422
5.059,61.43
5.167,61.43
5.203,61.43
5.239,61.448
5.275,61.452
5.302,61.448
5.338,61.443
5.392,61.452
5.482,61.426
5.518,61.422
5.527,61.426
5.599,61.43
5.652,61.452
5.787,61.461
5.787,61.469
5.742,61.486
5.679,61.482
5.59,61.452
5.482,61.443
5.455,61.452
5.455,61.465
5.428,61.473
5.293,61.478
5.185,61.491
5.185,61.503
5.203,61.512
5.284,61.521
5.302,61.533
5.302,61.538
5.293,61.546
5.257,61.555
5.266,61.563
5.338,61.568
5.383,61.546
5.419,61.551
5.437,61.559
5.428,61.568
5.347,61.585
5.275,61.58
5.185,61.559
5.032,61.555
5.014,61.559
5.014,61.568
5.077,61.58
5.194,61.589
5.212,61.598
5.212,61.606
5.104,61.602
5.032,61.606
4.978,61.619
4.96,61.632
4.969,61.679
5.014,61.708
5.059,61.717
5.059,61.725
5.095,61.713
5.14,61.687
5.176,61.687
5.185,61.696
5.14,61.73
5.122,61.751
5.14,61.764
5.248,61.781
5.32,61.81
5.32,61.832
5.302,61.845
5.338,61.866
5.374,61.883
5.428,61.878
5.5,61.857
5.572,61.861
5.697,61.836
5.706,61.832
5.706,61.823
5.644,61.802
5.652,61.794
5.679,61.798
5.742,61.81
5.913,61.819
5.949,61.806
5.949,61.789
5.886,61.738
5.886,61.713
5.904,61.713
5.922,61.725
5.994,61.789
6.012,61.802
