"","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"38",2448662.3,1841813.89,1983754.93,1918665.09,2610220.35,2001483.22,1789395.09,1820787.61,1912561.25,1572992.05,1742696.64,1634482.47,1738822.75,1700497.74,1276609.96,914126.16,768229.65,557522.042,457917.834,372626.081,324846.813,270572.238,197924.253,160457.512,171293.117,142539.68
"39",2678525.53,1976290.28,2049871.24,1885122.77,2460162.4,1871526.45,1723215.04,1801607.31,1925627.63,1610932.34,1792787.6,1686394.75,1801443.91,1767436.44,1344095.99,972624.8,841750.42,641054.427,538835.624,450773.072,401120.849,339600.43,254464.989,207908.421,216772.42,166309.354
"40",2735836.2,2004362.99,2021305.28,1771276.13,2200391.26,1631784.19,1526750.92,1637674.42,1788752.07,1527183.38,1716103.7,1623255.33,1741382.79,1710410.45,1309475.06,954927.55,848828.08,674669.685,583437.95,504385.689,461208.065,398824.892,305932.355,252548.719,260400.386,188961.96
"41",2629924.24,1936948.83,1921084.3,1615457.24,1904840.92,1356024.69,1269097.15,1389616.98,1553520.79,1357200.85,1547488.77,1476807.86,1592929.38,1565674.12,1201717.82,880808.8,800819.25,660432.685,589280.81,528140.577,498849.627,442696.496,348090.101,291317.865,299945.496,210249.943
"42",2396415.02,1794121.83,1771739.29,1445316.44,1622120.08,1096507.15,1009471.989,1118521.53,1277781.54,1143786.06,1328644.4,1283921.25,1395567.68,1374246.23,1055556,775966.43,718052.98,610772.363,562498.079,523265.374,512265.394,468423.263,378579.763,322618.794,334452.078,230291.28
"43",2080777.08,1597589.96,1589526.9,1274477.04,1372680.88,877182.12,781960.947,866338.887,1006151.6,922132.06,1094198.28,1074431.83,1180450.71,1167399.95,897578.23,660967.82,619545.05,540300.211,512693.32,494725.105,502771.794,475131.992,395995.62,345285.295,363109.348,248926.168
"44",1727425.79,1368423.98,1385796.33,1106940.94,1158260.09,701837.28,598549.091,653848.348,765370.67,715692.18,868189.95,868697.52,967945.76,964462.24,743713.11,548547.398,518810.793,461270.179,449488.677,448951.673,473599.677,463343.747,399413.213,357990.556,384496.736,265321.336
"45",1373855.63,1126621.26,1170356.21,942837.01,972134.9,564151.19,457737.685,486298.807,567139.064,537446.669,665427.24,679459.85,770177.14,775964.29,601940.033,445175.165,423828.369,382295.577,380964.503,392539.565,429186.109,434874.539,388528.033,359335.913,396497.689,277884.694
"46",1047873.34,890280.26,953582.42,782534.02,806197.67,454702.351,351929.879,359919.561,412791.828,392463.07,493680.675,514141.452,594084.77,607267.87,475623.114,353449.324,338495.081,308638.118,313166.275,331502.703,374644.049,392812.173,364045.503,348361.656,396762.805,284466.072
"47",766858.05,674182.39,746465.36,628488.613,654747.084,364810.046,272103.472,266921.204,297559.125,280310.741,355443.69,376347.701,443424.979,461022.88,365885.132,273975.871,264184.528,243006.682,250119.883,270802.108,315197.909,341285.013,327950.556,325136.728,383490.177,282821.585
"48",538549.591,488477.326,559216.287,485167.367,515767.872,288234.262,210293.123,198740.012,213872.212,197121.723,249304.961,266684.218,319690.027,338377.726,272906.281,206526.47,200943.846,186406.75,194114.255,214084.659,255594.487,284955.775,283440.724,291136.147,356235.826,271264.159
"49",362927.961,338117.131,399512.964,357771.358,390443.072,221545.554,160649.908,147884.864,153704.301,137332.592,171209.679,183332.409,222422.629,239339.838,196430.22,150607.929,148261.856,138859.765,146126.259,163653.093,199622.349,228360.235,234495.414,249223.821,316444.047,249321.217
"50",234653.41,223254.499,271298.251,250615.736,281625.399,163651.438,119610.089,108777.395,110046.927,95086.788,115716.026,122703.72,149413.778,162753.451,135800.018,105626.624,105461.448,99917.531,106275.825,120647.726,149867.288,175299.561,185218.632,203217.158,267457.832,218151.664
"51",145526.048,140407.492,174569.686,165895.77,192033.945,114843.869,85496.9632,77877.4245,77637.707,65229.4231,77162.09,80254.155,97087.311,106286.075,89817.109,70824.75,71807.967,68951.1988,74206.619,85352.419,107737.848,128466.898,139183.096,157179.352,213956.497,180514.432
"52",86543.97,83974.678,106099.63,103243.125,122860.477,75736.523,57807.2888,53318.7033,53067.4597,43843.2674,50573.3812,51344.3374,61132.449,66653.134,56660.7823,45156.0074,46450.6782,45243.252,49323.8399,57504.2738,73685.239,89373.373,98982.345,114690.568,161003.57,140244.207
"53",49337.2717,47678.0429,60699.7538,60081.843,73189.93,46437.5361,36438.6271,34276.2717,34430.2546,28338.2017,32169.0861,31945.2459,37245.5038,40105.4788,34003.9718,27238.4928,28328.6326,27958.5182,30883.1584,36511.7479,47481.5751,58505.355,66079.961,78331.698,113047.435,101404.31
"54",26952.841,25647.306,32559.2982,32495.965,40255.9943,26174.3028,21097.4273,20304.5717,20732.5701,17191.7455,19428.9226,19022.1703,21750.9416,23027.6746,19322.8734,15452.7643,16152.9862,16097.68,17989.6974,21556.6813,28440.5308,35570.7229,40902.8068,49484.6985,73200.2217,67424.144
"55",14104.7392,13041.0551,16297.1272,16214.3035,20237.1896,13383.9631,11034.3933,10859.3213,11306.0067,9514.9685,10814.5758,10547.3892,11913.6922,12419.5348,10275.3303,8157.0464,8512.3738,8519.99638,9598.9572,11632.056,15548.4759,19717.099,23047.8577,28399.1949,42942.6354,40499.9984
"56",7067.8914,6250.57453,7566.1587,7391.9956,9176.0809,6103.6421,5105.54023,5115.1836,5424.04296,4645.02897,5343.15081,5237.0362,5898.0912,6092.7978,4979.62483,3915.76751,4059.43985,4058.01733,4587.17177,5599.19297,7560.671,9700.0726,11502.0245,14402.332,22200.8914,21376.031
"57",3390.0633,2814.24267,3232.02738,3037.86537,3682.24101,2422.17607,2028.46777,2050.14151,2201.18705,1912.91231,2229.22447,2205.5943,2494.54879,2572.75984,2089.37487,1631.06056,1678.36533,1670.26553,1886.5241,2309.04493,3136.74456,4057.49659,4864.46254,6170.3619,9662.9939,9465.4067
"58",1555.77507,1184.99088,1255.92555,1102.5521,1268.59804,803.1993,658.577316,660.398533,708.917,619.030731,726.46437,723.8601,823.21522,851.06239,690.508189,537.38232,550.447313,545.576963,614.771309,752.23826,1024.06906,1330.20062,1605.19429,2053.24167,3250.25941,3222.57111
"59",25.9730897,87.31488,150.778916,171.452745,229.153504,159.54299,137.945645,142.182554,154.949474,136.494339,160.897772,160.699698,183.026668,189.445995,153.91208,119.930136,123.009488,122.044306,137.598607,168.381685,229.136207,297.399008,358.445368,457.796272,723.290243,715.60057
